161,-100,0.001216888427734375
138,-100,0.10388922691345215
132,-116,0.2065441608428955
142,-183,0.30913829803466797
101,-203,0.41182994842529297
150,-105,0.5144267082214355
179,-142,0.6170470714569092
200,-89,0.7196619510650635
178,-104,0.8222634792327881
162,-126,0.9249012470245361
136,-142,1.027519702911377
73,-146,1.1301376819610596
131,-174,1.232898473739624
112,-184,1.3355250358581543
110,-190,1.4381568431854248
133,-191,1.5407867431640625
153,-203,1.6434006690979004
153,-176,1.7460408210754395
160,-146,1.848658561706543
90,-176,1.9512832164764404
214,-180,2.053975820541382
-159,-299,2.156529188156128
-188,-109,2.2591562271118164
141,-148,2.361837148666382
189,-209,2.4644222259521484
160,-171,2.5670433044433594
155,-169,2.669670820236206
143,-175,2.772291660308838
212,-185,2.874889373779297
182,-188,2.9775383472442627
168,-187,3.0801613330841064
215,-189,3.1828486919403076
208,-212,3.2853939533233643
169,-214,3.388030767440796
189,-219,3.4906468391418457
223,-203,3.5932717323303223
202,-214,3.6958999633789062
201,-206,3.798520565032959
209,-182,3.9011459350585938
195,-213,4.003776788711548
195,-215,4.106403827667236
195,-179,4.20900821685791
47,-272,4.311638832092285
554,-611,4.414407253265381
91,-282,4.5170252323150635
436,-254,4.619637489318848
345,-250,4.722269773483276
219,-219,4.824899435043335
209,-255,4.927567481994629
207,-258,5.030136823654175
191,-239,5.132876873016357
198,-220,5.235501289367676
168,-212,5.338128328323364
211,-175,5.4407594203948975
224,-165,5.543389320373535
177,-188,5.646002769470215
189,-151,5.748660564422607
204,-189,5.851224660873413
204,-172,5.953948974609375
188,-170,6.05645489692688
176,-188,6.158982515335083
189,-186,6.261474609375
171,-190,6.3642051219940186
99,-224,6.4669270515441895
130,-363,6.569511890411377
-139,-122,6.672217845916748
129,-136,6.774898290634155
191,-159,6.877575397491455
172,-145,6.980262517929077
186,-174,7.082898139953613
202,-175,7.185520648956299
216,-160,7.288197994232178
188,-176,7.390917539596558
195,-186,7.493563413619995
209,-174,7.596320867538452
184,-185,7.698890924453735
154,-197,7.801538705825806
185,-183,7.904266119003296
207,-180,8.006879806518555
178,-173,8.109560251235962
190,-176,8.21225380897522
188,-167,8.31492280960083
185,-148,8.41746997833252
58,-204,8.52017331123352
167,-407,8.622927904129028
-52,-151,8.72565484046936
243,-216,8.828267335891724
238,-200,8.930914163589478
206,-155,9.033547401428223
192,-193,9.136353015899658
182,-194,9.239045143127441
234,-172,9.34183406829834
193,-152,9.444520950317383
197,-176,9.547202348709106
194,-179,9.649904727935791
183,-178,9.75269079208374
162,-182,9.855399131774902
180,-185,9.957735300064087
206,-175,10.060136556625366
202,-149,10.162532329559326
209,-171,10.264995336532593
210,-166,10.367400884628296
158,-154,10.469756841659546
1333,-342,10.572169303894043
-59,-260,10.67496943473816
-159,4,10.777746438980103
174,-148,10.880447387695312
236,-146,10.983209133148193
161,-124,11.086440563201904
167,-148,11.189246654510498
195,-194,11.292015075683594
209,-184,11.394750118255615
220,-220,11.497521162033081
205,-219,11.600529909133911
204,-220,11.703359365463257
211,-219,11.806102275848389
204,-217,11.90885043144226
192,-217,12.011657238006592
178,-205,12.114897012710571
183,-189,12.21760606765747
154,-189,12.32028341293335
27,-185,12.423027753829956
120,-506,12.525796175003052
-162,-108,12.628497123718262
130,-216,12.731210231781006
247,-199,12.833997249603271
206,-165,12.936856746673584
143,-241,13.039600610733032
184,-227,13.142875909805298
225,-244,13.24565601348877
225,-267,13.348397493362427
184,-281,13.451019287109375
173,-267,13.554032325744629
169,-276,13.656746864318848
158,-253,13.759630680084229
149,-249,13.86237382888794
149,-240,13.965014457702637
146,-230,14.067672967910767
169,-218,14.170392990112305
146,-219,14.273143291473389
171,-216,14.375917434692383
170,-212,14.478610038757324
158,-210,14.581223249435425
114,-196,14.683871746063232
1405,162,14.786492109298706
-35,-326,14.88913869857788
-8,-264,14.993121862411499
119,-316,15.095714330673218
142,-260,15.198315858840942
130,-271,15.300949335098267
155,-271,15.40358018875122
173,-287,15.506186246871948
171,-280,15.608822345733643
178,-246,15.711436748504639
153,-272,15.814088821411133
165,-273,15.916699886322021
163,-268,16.0193350315094
162,-273,16.122029304504395
174,-258,16.224547386169434
170,-251,16.32717490196228
178,-252,16.429824113845825
171,-263,16.532462120056152
167,-252,16.635085344314575
81,-224,16.737711191177368
684,-265,16.840341329574585
-241,-273,16.94300103187561
67,-218,17.045565128326416
210,-263,17.148191213607788
202,-223,17.251186847686768
123,-295,17.353866815567017
123,-292,17.456453323364258
132,-277,17.559130907058716
152,-292,17.66186213493347
140,-284,17.76452136039734
169,-292,17.867200136184692
169,-304,17.969821214675903
141,-323,18.07244372367859
177,-283,18.17505979537964
147,-287,18.277700901031494
142,-292,18.38032102584839
132,-265,18.483194589614868
143,-261,18.585837602615356
146,-277,18.688459396362305
156,-286,18.791067600250244
47,-279,18.893704652786255
297,-285,18.99639081954956
-102,-199,19.09907031059265
101,-127,19.201712131500244
130,-176,19.30403232574463
195,-202,19.406280040740967
142,-257,19.508533716201782
165,-273,19.610795259475708
215,-261,19.713088512420654
220,-265,19.815410137176514
203,-274,19.917691469192505
