48.19905166666667,-3.0150116666666666,130048.0,120,12.0,5.45122133415,[-30],[-30]
48.19905166666667,-3.0150116666666666,130049.0,120,9.0,4.83065952444,[-30],[-30]
48.19905166666667,-3.0150116666666666,130050.0,120,15.0,4.98384069905,[-30],[-30]
48.19905166666667,-3.0150116666666666,130051.0,120,16.5,5.54611364085,[-30],[-30]
48.19905166666667,-3.0150116666666666,130052.0,120,12.0,5.60887141119,[-30],[-30]
48.19905166666667,-3.0150116666666666,130053.0,120,16.5,5.62060722012,[-30],[-30]
48.19905166666667,-3.0150116666666666,130054.0,120,24.0,5.51942209834,[-30],[-30]
48.19905166666667,-3.0150116666666666,130055.0,120,33.0,5.99029958201,[-30],[-30]
48.19905166666667,-3.0150116666666666,130056.0,120,67.5,0.387542162151,[-30],[-30]
48.19905166666667,-3.0150116666666666,130057.0,108.0,120,1.66016902935,[-30],[-30]
48.19905166666667,-3.0150116666666666,130058.0,97.5,120,1.72202010437,[-30],[-30]
48.19907,-3.015005,130059.0,120,114.0,1.30209330216,[-30],[-30]
48.19906833333334,-3.015015,130100.0,120,109.5,1.28734440388,[-30],[-30]
48.199065,-3.0150283333333334,130101.0,120,106.5,1.61219278234,[-30],[-30]
48.199061666666665,-3.015045,130102.0,120,97.5,1.07283856456,[-30],[-30]
48.199056666666664,-3.0150566666666667,130103.0,120,96.0,1.08978638634,[-30],[-30]
48.19905166666667,-3.0150683333333332,130104.0,120,94.5,1.66745934359,[-30],[-30]
48.199045,-3.0150783333333333,130105.0,120,90.0,1.04116260193,[-30],[-30]
48.19904,-3.01509,130106.0,120,105.0,1.68160338315,[-30],[-30]
48.199035,-3.015101666666667,130107.0,120,94.5,1.17843279788,[-30],[-30]
48.19902833333333,-3.0151133333333333,130108.0,120,105.0,1.2792830064,[-30],[-30]
48.199025,-3.0151233333333334,130109.0,109.5,120,1.81507165624,[-30],[-30]
48.199023333333336,-3.015136666666667,130110.0,117.0,120,1.41211786329,[-30],[-30]
48.199023333333336,-3.01515,130111.0,120,100.5,1.25090450632,[-30],[-30]
48.19902,-3.0151666666666666,130112.0,120,82.5,1.18839672968,[-30],[-30]
48.199016666666665,-3.0151783333333335,130113.0,120,87.0,1.57492122974,[-30],[-30]
48.19901333333333,-3.0151933333333334,130114.0,118.5,120.0,1.85335127926,[-30],[-30]
48.19901,-3.0152083333333333,130115.0,120,112.5,1.73927731541,[-30],[-30]
48.19901,-3.015225,130116.0,120,111.0,2.09837013984,[-30],[-30]
48.19900833333333,-3.0152383333333335,130117.0,120,109.5,1.58120623856,[-30],[-30]
48.19900666666667,-3.015251666666667,130118.0,120,97.5,1.49121018404,[-30],[-30]
48.19900666666667,-3.0152666666666668,130119.0,120,82.5,1.53115113974,[-30],[-30]
48.199005,-3.01528,130120.0,120,87.0,1.61826218991,[-30],[-30]
48.199005,-3.015293333333333,130121.0,120,100.5,2.33974860462,[-30],[-30]
48.199005,-3.015305,130122.0,120,100.5,1.98602366235,[-30],[-30]
48.19900666666667,-3.0153166666666666,130123.0,120,103.5,2.40770168745,[-30],[-30]
48.19901,-3.01533,130124.0,120,103.5,2.09037070654,[-30],[-30]
48.19901333333333,-3.015345,130125.0,120.0,118.5,2.14291097978,[-30],[-30]
48.199016666666665,-3.0153566666666665,130126.0,120,105.0,2.07778214243,[-30],[-30]
48.19902,-3.0153666666666665,130127.0,120,112.5,2.19978182797,[-30],[-30]
48.199023333333336,-3.01538,130128.0,120,82.5,1.64145107522,[-30],[-30]
48.199025,-3.0153916666666665,130129.0,120,73.5,1.50196237169,[-30],[-30]
48.19902166666667,-3.0154016666666665,130130.0,120,82.5,1.36166697082,[-30],[-30]
48.199018333333335,-3.015415,130131.0,120,67.5,1.43583579386,[-30],[-30]
48.199016666666665,-3.0154266666666665,130132.0,120,78.0,1.65074425094,[-30],[-30]
48.199011666666664,-3.0154383333333334,130133.0,120,85.5,2.3125394477,[-30],[-30]
48.19901,-3.015451666666667,130134.0,120,81.0,1.80898059047,[-30],[-30]
48.199011666666664,-3.015465,130135.0,120,99.0,1.88925260321,[-30],[-30]
48.19901333333333,-3.01548,130136.0,120,81.0,1.83381466732,[-30],[-30]
48.199016666666665,-3.015495,130137.0,120,87.0,1.87977986485,[-30],[-30]
48.199016666666665,-3.0155083333333335,130138.0,120,99.0,2.14789661482,[-30],[-30]
48.199018333333335,-3.015521666666667,130139.0,120,81.0,1.84330540464,[-30],[-30]
48.19902,-3.015535,130140.0,120,93.0,2.30876584615,[-30],[-30]
48.19902166666667,-3.015546666666667,130141.0,120,97.5,1.80995862765,[-30],[-30]
48.199023333333336,-3.0155583333333333,130142.0,120,85.5,2.12748824026,[-30],[-30]
48.199025,-3.01557,130143.0,120,105.0,2.190584505,[-30],[-30]
48.19902666666667,-3.015581666666667,130144.0,120,99.0,1.91242356736,[-30],[-30]
48.19903333333333,-3.0155966666666667,130145.0,120,93.0,2.08699682421,[-30],[-30]
